y,0.04999999999999982,0.14999999999999858,0.15000000000000568,0.25,0.2999999999999998,0.3000000000000007,0.3999999999999999,0.40000000000000036,0.5,0.6000000000000085,0.6500000000000057,0.7999999999999972,0.8499999999999943,1.0,1.049999999999999,1.0500000000000007,1.0999999999999996,1.1499999999999986,1.2999999999999972,1.4499999999999957,1.4499999999999993,1.5,1.8000000000000007,1.8499999999999996,1.8500000000000014,1.9000000000000004,1.9500000000000002,1.9500000000000028,2.0,2.0500000000000007,2.2,2.3499999999999996,2.3999999999999986,2.4,2.4000000000000004,2.450000000000003,2.5,2.5500000000000043,2.650000000000002,2.6999999999999993,2.75,3.0,3.0500000000000007,3.0500000000000043,3.1000000000000014,3.1499999999999986,3.349999999999998,3.3499999999999996,3.3999999999999986,3.4499999999999993,3.6999999999999957,3.75,3.8,3.900000000000002,3.950000000000001,4.1000000000000005,4.25,4.3,4.300000000000001,4.35,4.399999999999999,4.5,4.800000000000001,4.899999999999999,5.0,5.050000000000001,5.35,5.350000000000001,5.4,5.400000000000002,5.65,5.699999999999999,5.749999999999999,5.75,5.799999999999997,5.95,6.15,6.25,6.299999999999999,6.600000000000001,7.1,7.15,7.35,7.4,7.649999999999999,7.65,7.699999999999996,7.7,7.75,7.800000000000004,7.849999999999998,7.8500000000000005,7.850000000000001,7.899999999999999,7.8999999999999995,8.0,8.05,8.050000000000004,8.149999999999999,8.15,8.150000000000002,8.2,8.200000000000003,8.25,8.45,8.650000000000002,8.7,8.749999999999998,8.899999999999999,8.95,9.0,9.200000000000001,9.250000000000002,9.45,9.5,9.65,9.7,9.850000000000001,9.9,9.95,10.0,10.05,10.1,10.200000000000003,10.25,10.399999999999999,11.25,11.299999999999997,11.350000000000001,11.399999999999999,11.4,11.400000000000002,11.45,11.5,11.549999999999999,11.55,11.599999999999998,11.6,11.600000000000001,11.649999999999999,11.75,11.8,11.849999999999998,11.850000000000001,11.899999999999999,11.9,11.95,12.0,12.349999999999994,12.399999999999999,12.450000000000003,13.049999999999997,13.200000000000003,13.25,13.400000000000006,13.450000000000003,13.5,13.8,13.85,13.850000000000001,13.899999999999999,13.9,13.900000000000002,13.95,13.950000000000001,13.999999999999998,14.049999999999999,14.05,14.150000000000002,14.249999999999998,14.5,14.549999999999997,14.95,15.0,15.100000000000001,15.199999999999996,15.25,15.55,15.599999999999998,15.649999999999999,15.75,15.799999999999999,15.8,15.9,16.0,16.05,16.2,16.25,16.3,16.349999999999998,16.4,16.499999999999996,16.55,16.6,16.65,16.700000000000003,16.85,16.9,17.400000000000002,17.5,17.65,17.7,17.75,17.8,17.800000000000004,17.85,17.950000000000003,18.0,18.049999999999997,18.1,18.4,18.6,18.65,18.7,18.900000000000002,18.95,19.0,19.05,19.450000000000003,19.5,19.549999999999997,19.55,19.6,19.65,19.75,19.9,20.1,20.15,20.249999999999996,20.3,20.35,20.45,20.450000000000003,20.5,20.549999999999997,20.8,20.849999999999998,20.95,21.0,21.3,21.35,21.4,21.45,21.55,21.65,21.8,21.85,21.9,22.0,22.049999999999997,22.150000000000002,22.25,22.45,22.64999999999999,22.700000000000003,22.799999999999997,22.800000000000004,22.85,22.9,23.35,23.4,23.5,23.55,23.599999999999998,23.65,23.650000000000002,23.700000000000003,23.75,23.950000000000003,24.000000000000007,24.050000000000004,24.1,24.15,24.2,24.200000000000003,24.349999999999998,24.85,24.9,24.900000000000002,24.95,25.0,25.049999999999997,25.05,25.15,25.3,25.35,25.4,25.55,25.65,25.85,25.900000000000002,26.0,26.25,26.299999999999997,26.3,26.349999999999998,26.699999999999996,26.75,26.799999999999997,27.3,27.35,27.45,27.5,27.55,27.6,27.65,27.75,28.2,28.35,28.4,28.599999999999998,28.65,28.700000000000003,28.75,29.2,29.250000000000004,29.299999999999997,29.3,29.35,29.35000000000001,29.4,29.400000000000006,29.45,29.450000000000003,29.5,29.55,29.599999999999998,29.6,29.650000000000002,29.700000000000003,30.1,30.200000000000003,30.249999999999993,30.25,30.299999999999997,30.35,30.35000000000001,30.4,30.6,30.65,30.9,30.95,31.3,31.4,31.5,31.55,31.6,31.65,31.95,32.25,32.3,32.35,32.4,32.5,32.55,32.599999999999994,32.65,32.95,33.05,33.1,33.3,33.4,33.5,33.6,33.65,33.85,33.9,33.95,34.0,34.1,34.2,34.25,34.35,34.4,34.85,34.9,34.949999999999996,34.95,35.0,35.15,35.2,35.25,35.35,35.5,35.55,35.85,36.1,36.15,36.3,36.349999999999994,36.4,36.449999999999996,36.550000000000004,36.60000000000001,37.05,37.050000000000004,37.1,37.15,37.25,37.3,37.35,37.45,37.5,37.6,37.85,37.95,38.0,38.05,38.10000000000001,38.150000000000006,38.25,38.3,38.95,39.0,39.05,39.1,39.15,39.35,39.4,39.449999999999996,39.55,39.6,39.65,39.7,39.85,39.9,39.95,40.25,40.3,40.550000000000004,40.65,40.95,41.0,41.1,41.15,41.25,41.3,41.75,41.8,41.800000000000004,41.849999999999994,41.85000000000001,41.900000000000006,42.0,42.05,42.3,42.35,42.4,42.9,42.900000000000006,42.95,43.0,43.05,43.1,43.15,43.75,43.8,43.85,44.4,44.45,44.5,44.8,44.95,45.0,45.05,45.099999999999994,45.2,45.25,45.3,45.35,45.75,45.8,45.85,46.39999999999999,46.50000000000001,46.65,46.8,46.849999999999994,46.85,46.9,47.0,47.05,47.150000000000006,47.400000000000006,47.45,47.6,47.699999999999996,47.75,47.85,47.9,48.300000000000004,48.35,48.4,48.55,48.599999999999994,48.75,48.8,49.0,49.05,49.25,49.3,49.45,49.5,49.65,49.7,49.95,50.0,50.05,50.55,50.6,50.65,50.650000000000006,51.1,51.15,51.2,51.25,51.35,51.45,51.5,51.55,51.6,51.900000000000006,51.95,52.25,52.3,52.349999999999994,52.55,52.599999999999994,53.2,53.25,53.35,53.4,53.449999999999996,53.5,53.900000000000006,53.95,54.0,54.3,54.400000000000006,54.45,54.5,54.55,54.6,54.65,54.75,54.8,55.3,55.300000000000004,55.35,55.55,55.599999999999994,56.5,56.50000000000001,56.55,56.550000000000004,56.65,56.75,57.2,57.25,57.3,57.400000000000006,57.45,57.64999999999999,57.7,57.75000000000001,58.0,58.05,58.5,58.55,58.6,58.65,58.85000000000001,58.900000000000006,59.0,59.099999999999994,59.1,59.15,59.199999999999996,59.25,60.25,60.4,60.449999999999996,60.650000000000006,60.7,60.74999999999999,60.75,60.800000000000004,60.95,61.0,61.150000000000006,61.199999999999996,61.2,61.25,61.3,61.5,61.55,62.35,62.4,62.9,62.900000000000006,62.95,63.05,63.099999999999994,63.3,63.35,63.35000000000001,63.400000000000006,63.45,63.5,63.64999999999999,63.75000000000001,64.2,64.25,64.3,64.85000000000001,64.9,65.4,65.45,65.5,65.55,66.15,66.2,66.35,66.4,66.75,66.85000000000001,66.9,67.0,67.05,67.4,67.45,67.5,67.75,67.8,68.0,68.05,68.15,68.2,68.94999999999999,68.95,69.0,69.05000000000001,69.30000000000001,69.35000000000001,69.4,69.95,70.0,70.19999999999999,70.2,70.25,70.3,71.0,71.05,71.05000000000001,71.1,71.25,71.3,71.35,71.4,71.9,71.95,72.85,72.9,73.15,73.2,73.25,73.4,73.45,73.6,73.7,73.8,73.9,73.95,74.25,74.3,75.05000000000001,75.10000000000001,75.15,75.69999999999999,75.7,75.75,75.8,75.85,75.85000000000001,75.9,76.0,76.05,76.9,76.95,77.0,77.75,77.8,77.85,77.9,78.1,78.15,78.5,78.55,78.85000000000001,78.9,78.94999999999999,78.95,79.0,79.85,79.9,80.45,80.5,80.80000000000001,80.85000000000001,80.9,81.35,81.75,81.8,81.80000000000001,82.44999999999999,82.5,82.80000000000001,82.85000000000001,82.9,82.94999999999999,83.69999999999999,83.75,84.6,84.9,84.95,85.0,85.55,85.6,85.65,86.44999999999999,86.45,86.5,87.0,87.05000000000001,87.1,87.5,87.55000000000001,88.1,88.15,88.4,89.35,89.35000000000001,89.4,89.45,91.15,91.2,91.3,91.30000000000001,91.35000000000001,91.65,91.80000000000001,91.85,91.9,92.1,92.15,93.25,93.30000000000001,94.45,94.5,94.55,95.15,95.19999999999999,95.25,95.30000000000001,96.8,96.80000000000001,96.85,97.30000000000001,97.35,97.4,99.15,99.19999999999999,99.44999999999999,99.5,100.55000000000001,100.6,101.8,101.85000000000001,102.45,103.85,103.9,104.05000000000001,104.1,104.15,104.25,104.30000000000001,106.89999999999999,106.95,108.05000000000001,108.1,108.15,109.5,109.75,112.75,112.8,112.80000000000001,112.85,113.0,116.5,116.55,116.55000000000001,118.4,118.45,120.5,120.55000000000001,125.19999999999999,125.2,125.25,125.45,125.5,130.85,130.85000000000002,134.4,134.45,137.89999999999998,137.9,146.8,146.85,146.85000000000002,159.25
-159.15,,,0.0017158768224521685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-146.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006619922615730282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-146.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.528995635020807e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019812472339271613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-133.7,,,,,,,,,,,,0.0003337024085971652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-133.65,,,,,,,,,,,,,0.00037507290166107984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-128.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036249277670334656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007721699962900672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013567864034053915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
